time,x,y,z,vx,vy,vz,qx,qy,qz,qw,wx,wy,wz,fx_global,fy_global,fz_global,alpha,beta
3.8380000591278076,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.253000020980835,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.253000020980835,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.253000020980835,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.253000020980835,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.253000020980835,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.264000177383423,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.264000177383423,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.264000177383423,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.264000177383423,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.264000177383423,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.264000177383423,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.265000104904175,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.265000104904175,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.265000104904175,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.266000032424927,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.266000032424927,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.266000032424927,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.267000198364258,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.267000198364258,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.267000198364258,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.267000198364258,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.267000198364258,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.267000198364258,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.26800012588501,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
4.26800012588501,0.0,9.999875003350814,0.0,0.0,-0.004999731967023433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.360659531344345e-6,0.0,-0.0,-1.2868105879907965
